2019-03-09 14:03:03,155:INFO main (ContextLoader.java:305) - Root WebApplicationContext: initialization started
2019-03-09 14:03:09,929:INFO main (AbstractHandlerMethodMapping.java:534) - Mapped "{[/question/update],methods=[POST]}" onto public com.ygbc.brain.base.rpc.Resp com.ygbc.brain.business.management.web.controller.QuestionController.update(com.ygbc.brain.base.rpc.Req<com.ygbc.brain.business.management.api.dto.question.UpdateQuestionReqDTO>)
2019-03-09 14:03:09,929:INFO main (AbstractHandlerMethodMapping.java:534) - Mapped "{[/question/delete],methods=[POST]}" onto public com.ygbc.brain.base.rpc.Resp com.ygbc.brain.business.management.web.controller.QuestionController.delete(com.ygbc.brain.base.rpc.Req<com.ygbc.brain.business.management.api.dto.question.DeleteQuestionReqDTO>)
2019-03-09 14:03:09,930:INFO main (AbstractHandlerMethodMapping.java:534) - Mapped "{[/question/create],methods=[POST]}" onto public com.ygbc.brain.base.rpc.Resp com.ygbc.brain.business.management.web.controller.QuestionController.create(com.ygbc.brain.base.rpc.Req<com.ygbc.brain.business.management.api.dto.question.CreateQuestionReqDTO>)
2019-03-09 14:03:09,930:INFO main (AbstractHandlerMethodMapping.java:534) - Mapped "{[/question/list],methods=[POST]}" onto public com.ygbc.brain.base.rpc.Resp<java.util.List<com.ygbc.brain.business.management.api.model.QuestionModel>> com.ygbc.brain.business.management.web.controller.QuestionController.list(com.ygbc.brain.base.rpc.Req<com.ygbc.brain.business.management.api.dto.question.QueryQuestionListReqDTO>)
2019-03-09 14:03:09,931:INFO main (AbstractHandlerMethodMapping.java:534) - Mapped "{[/question/detail],methods=[POST]}" onto public com.ygbc.brain.base.rpc.Resp<com.ygbc.brain.business.management.api.model.QuestionModel> com.ygbc.brain.business.management.web.controller.QuestionController.detail(com.ygbc.brain.base.rpc.Req<com.ygbc.brain.business.management.api.dto.question.QueryQuestionDetailReqDTO>)
2019-03-09 14:03:09,932:INFO main (AbstractHandlerMethodMapping.java:534) - Mapped "{[/question/getChallenge],methods=[POST]}" onto public com.ygbc.brain.base.rpc.Resp com.ygbc.brain.business.management.web.controller.QuestionController.getChallenge(com.ygbc.brain.base.rpc.Req<com.ygbc.brain.business.management.api.dto.question.GetChallengeReqDTO>)
2019-03-09 14:03:09,933:INFO main (AbstractHandlerMethodMapping.java:534) - Mapped "{[/user/update],methods=[POST]}" onto public com.ygbc.brain.base.rpc.Resp com.ygbc.brain.business.management.web.controller.UserController.update(com.ygbc.brain.base.rpc.Req<com.ygbc.brain.business.management.api.dto.user.UpdateUserReqDTO>)
2019-03-09 14:03:09,935:INFO main (AbstractHandlerMethodMapping.java:534) - Mapped "{[/user/delete],methods=[POST]}" onto public com.ygbc.brain.base.rpc.Resp com.ygbc.brain.business.management.web.controller.UserController.delete(com.ygbc.brain.base.rpc.Req<com.ygbc.brain.business.management.api.dto.user.DeleteUserReqDTO>)
2019-03-09 14:03:09,936:INFO main (AbstractHandlerMethodMapping.java:534) - Mapped "{[/user/create],methods=[POST]}" onto public com.ygbc.brain.base.rpc.Resp com.ygbc.brain.business.management.web.controller.UserController.create(com.ygbc.brain.base.rpc.Req<com.ygbc.brain.business.management.api.dto.user.CreateUserReqDTO>)
2019-03-09 14:03:09,936:INFO main (AbstractHandlerMethodMapping.java:534) - Mapped "{[/user/list],methods=[POST]}" onto public com.ygbc.brain.base.rpc.Resp<java.util.List<com.ygbc.brain.business.management.api.model.UserModel>> com.ygbc.brain.business.management.web.controller.UserController.list(com.ygbc.brain.base.rpc.Req<com.ygbc.brain.business.management.api.dto.user.QueryUserListReqDTO>)
2019-03-09 14:03:09,937:INFO main (AbstractHandlerMethodMapping.java:534) - Mapped "{[/user/detail],methods=[POST]}" onto public com.ygbc.brain.base.rpc.Resp<com.ygbc.brain.business.management.api.model.UserModel> com.ygbc.brain.business.management.web.controller.UserController.detail(com.ygbc.brain.base.rpc.Req<com.ygbc.brain.business.management.api.dto.user.QueryUserDetailReqDTO>)
2019-03-09 14:03:09,939:INFO main (AbstractHandlerMethodMapping.java:534) - Mapped "{[/chargeRecord/update],methods=[POST]}" onto public com.ygbc.brain.base.rpc.Resp com.ygbc.brain.business.management.web.controller.ChargeRecordController.update(com.ygbc.brain.base.rpc.Req<com.ygbc.brain.business.management.api.dto.charge_record.UpdateChargeRecordReqDTO>)
2019-03-09 14:03:09,940:INFO main (AbstractHandlerMethodMapping.java:534) - Mapped "{[/chargeRecord/delete],methods=[POST]}" onto public com.ygbc.brain.base.rpc.Resp com.ygbc.brain.business.management.web.controller.ChargeRecordController.delete(com.ygbc.brain.base.rpc.Req<com.ygbc.brain.business.management.api.dto.charge_record.DeleteChargeRecordReqDTO>)
2019-03-09 14:03:09,941:INFO main (AbstractHandlerMethodMapping.java:534) - Mapped "{[/chargeRecord/create],methods=[POST]}" onto public com.ygbc.brain.base.rpc.Resp com.ygbc.brain.business.management.web.controller.ChargeRecordController.create(com.ygbc.brain.base.rpc.Req<com.ygbc.brain.business.management.api.dto.charge_record.CreateChargeRecordReqDTO>)
